"cellcode","frac_1","frac_2","frac_3","frac_4","frac_5","frac_6","frac_7","frac_8","frac_9","frac_10","frac_11","frac_12","frac_13","frac_14","frac_15","frac_16","frac_17","frac_18","frac_19","frac_20","frac_21","frac_22","frac_23","frac_24","frac_25","frac_26","frac_27","frac_28","frac_29","frac_30","frac_31","frac_32","frac_33","frac_34","frac_35","frac_36","frac_37","frac_38","frac_39","frac_40","frac_41","frac_42","frac_43","frac_44","frac_48","frac_128"
"50kmE490N420",0,0.00463199988007545,0.000980000011622906,0,0.000300000014249235,0,0.00023999999393709,0.000151999993249774,0,0,0.000503999995999038,0.0122720003128052,0,0,0,0,0,3.9999998989515e-05,0,0,0.0284919999539852,0,0.0039240000769496,0.128968000411987,0.0335600003600121,0,0,0,0.00819199997931719,0,0.00393200013786554,0,0,0,0.000163999997312203,0.00044000000343658,0.000243999995291233,0,0,0,0.00316000008024275,0,0,0.769804000854492,0,0
"50kmE495N420",0,0.0504919998347759,0.0116119999438524,0,0.00200399989262223,0.000823999987915158,0.00105600000824779,0.000595999998040497,0.00036000000545755,0.00323199992999434,0.00295199989341199,0.152712002396584,0,0,0,0,0,0.000544000009540468,0,0,0.135284006595612,0,0.000600000028498471,0.411404013633728,0.0552279986441135,0,0,0,0.0204240009188652,0,0,0,0,0,0,0.012423999607563,0.00599199999123812,0,0,0.000192000006791204,0.00289999996311963,0,0,0.129168003797531,0,0
"50kmE500N420",0,0.0323119983077049,0.00629599997773767,0,0,0,0.000655999989248812,0.000468000012915581,0,0.000712000008206815,0.000931999995373189,0.385603994131088,0,0,0,0.00011600000289036,0,0.00036000000545755,0,0,0.100220002233982,0,0.000676000025123358,0.310515999794006,0.103288002312183,0,0,0,0.029772000387311,0,0,0,0,0,0,0.00842799991369247,0.0014400000218302,0,0,0,0.000855999998748302,0,0,0.017348000779748,0,0
"50kmE505N420",0,0.0168440006673336,0.0019000000320375,0,0,0.000144000005093403,0.000867999973706901,1.20000004244503e-05,0,0,0.00192399998195469,0.193179994821548,0,0,0,0,0,0.000511999998707324,0,0,0.083516001701355,0,0.00919600017368793,0.311955988407135,0.259820014238358,0,0,0,0.033780001103878,0,0,0,0,0,0.000668000022415072,0.000904000014998019,0,0,0,0.000216000000364147,0.0845599994063377,0,0,0,0,0
"50kmE510N420",0,0.132456004619598,0.0357199981808662,0.00208800006657839,0,0.00572399981319904,0.00224400009028614,0.00271599995903671,0.00142400001641363,0.0107920002192259,0.00930000003427267,0.144715994596481,0,0,0,0.000132000001030974,0,0,0,0,0.0797360017895699,0,0.0205879993736744,0.135675996541977,0.318280011415482,0,0,0,0.0224040001630783,0,0,0,0,0,0.000699999975040555,0.00101600005291402,0.00152000004891306,0,0,0,0.0378360003232956,0,0,0.0349319986999035,0,0
"50kmE515N420",0,0.0447040013968945,0.00835200026631355,0.000255999999353662,0.00104400003328919,0,0.00145600002724677,0.000376000010874122,0,0.00236400007270277,0.00392800010740757,0.0896280035376549,0,0,0,0,0,0.00014000000373926,0,0,0.0566879995167255,0,0.00386000005528331,0.160004004836082,0.159679993987083,0,0,0,0.0169680006802082,0,0,0,0,0,0,0.000112000001536217,0.00647999998182058,0,0,0,0.00340000004507601,0,0,0.440560013055801,0,0
"50kmE520N420",0,0.000967999978456646,0.000167999998666346,0,0.000260000000707805,0,0.000119999996968545,0,0,0,8.80000006873161e-05,0.00190799997653812,0,0,0,0,0,0,0,0,0.00114800001028925,0,5.99999984842725e-05,0.0386359989643097,0.0132120000198483,0,0,0,0.00213199993595481,0,0,0,0,0,0,0,0.000539999979082495,0,0,0,0.000691999972332269,0,0,0.772051990032196,0,0.168016001582146
"50kmE525N420",0,0,0,0,0,0,0,0,0,0,0.000151999993249774,0,0,0,0,0,0,0,0,0,0,0,0,0.00111599999945611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476204007863998,0,0.522527992725372
"50kmE400N425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80000003840541e-05,0.0029279999434948,0,0.000251999997999519,0,0,0,0.00469199987128377,0,0,0,0.000172000000020489,0.0230560004711151,0,0,0,0.00114800001028925,0,0,0,0,0.000544000009540468,0,0,0.716744005680084,0,0.250436007976532
"50kmE405N425",0,0.00412000017240644,0.000503999995999038,0,0.000292000011540949,0.000419999996665865,0.000176000001374632,0,0,0.000891999981831759,0,0.00580399995669723,0,0,0,0,0,0.000276000006124377,0,0.00585199985653162,0.0510520003736019,0,0.13018000125885,0.137219995260239,0.0166239999234676,0,0.13136400282383,0,0,0,0.0542480014264584,0.184775993227959,0,0.00243599992245436,0,0.020651999861002,0,0,0.000571999989915639,0.000108000000182074,0.0295359995216131,0,0,0.222895994782448,0,0
"50kmE410N425",0,0.00105199997778982,0,0,0,0,0,0,0,0,0.000292000011540949,0.0140599999576807,0,0,0,0,0,0.000855999998748302,0,0.0105200000107288,0.0266960002481937,0,0.171944007277489,0.0429360009729862,0.00741200009360909,0,0.229231998324394,0,0,0,0.108035996556282,0.23530800640583,0,0.0672840029001236,0,0.024447999894619,0,0,0,0,0.0540359988808632,0,0,0.00588800013065338,0,0
"50kmE415N425",0,0.000552000012248755,0.000151999993249774,0,0,0,0,0,0,0,0,0.00491600017994642,0,0,0,0,0,0,0,0.00457199988886714,0.0139239998534322,0,0.141268000006676,0.016567999497056,0.00371599989011884,0,0.134823992848396,0,0.000203999996301718,0,0.211735993623734,0.217280000448227,0,0.205144003033638,0,0.00321200001053512,0,0,0,0,0.0207560006529093,0,0,0.0211759991943836,0,0
"50kmE420N425",0,0,0,0,0,0,0,0,0,0,0.000108000000182074,0.000631999981123954,0,0,0,0,0,0.000199999994947575,0,0.00031999999191612,0.00380400009453297,0,0.0476719997823238,0.00778000010177493,0.0036359999794513,0,0.110795997083187,0,0,0,0.359935998916626,0.327472001314163,0,0.0965960025787354,0,0.00126399996224791,0,0,0,0.000127999999676831,0.0396559983491898,0,0,0,0,0
"50kmE425N425",0,0.00083999999333173,0.000163999997312203,0,0,0,0.000415999995311722,0,0,0,0.0011800000211224,0.00463199988007545,0,0,0,0,0,0.000600000028498471,0,0.000384000013582408,0.0223120003938675,0,0.126944005489349,0.155624002218246,0.0296519994735718,0,0.184568002820015,0,0.0135000003501773,0,0.0835240036249161,0.295951992273331,0,0.00165999995078892,0,0.0379440002143383,0,0,0,0.00149599998258054,0.0386079996824265,0,0,0,0,0
"50kmE430N425",0,0.00385600002482533,0.0007999999797903,0,0,0,0.000307999987853691,0,0,0,0.00590399978682399,0.0195760000497103,0,0,0,0,0,0.000236000007134862,0,0.00880399998277426,0.0447839982807636,0,0.14368000626564,0.194631993770599,0.0789119973778725,0,0.131855994462967,0,0.0386239998042583,0,0.012703999876976,0.197167992591858,0,0,0,0.0969360023736954,0,0,0,0.00558800017461181,0.0156319998204708,0,0,0,0,0
"50kmE435N425",0,0.000948000000789762,0.000176000001374632,0,0,0,0,0,0,0,0.00293199997395277,0.00452800001949072,0,0,0,0,0,0,0,0.000600000028498471,0.00860400032252073,0,0.0567319989204407,0.539160013198853,0.0233919993042946,0,0.0415919981896877,0,0.0624839998781681,0,0.00614799978211522,0.0955799967050552,0,0,0,0.125284001231194,0,0,0,0.00536799989640713,0.0264720004051924,0,0,0,0,0
"50kmE440N425",0,0.000132000001030974,0,0,0,0,0.000203999996301718,0,0,0,0.00254800007678568,0.000912000017706305,0,0,0,0,0,0,0,0,0.00817199982702732,0,0.0460640005767345,0.428564012050629,0.0157079994678497,0,0.064351998269558,0,0.0253359992057085,0,0.0106199998408556,0.174391999840736,0,0,0,0.210631996393204,0,0,0,0.000620000006165355,0.011744000017643,0,0,0,0,0
"50kmE445N425",0,0.00176799995824695,0.000180000002728775,0,0,0,0,0,0,0,0.000956000003498048,0,0,0,0,0,0,0.000255999999353662,0,0.000508000026457012,0.00214400002732873,0,0.0190919991582632,0.567731976509094,0.0154879996553063,0.000144000005093403,0.117311999201775,0,0.0833839997649193,0,0.00505599984899163,0.0307800006121397,0,0,0.00227600010111928,0.123772002756596,0,0,0,0,0.029152000322938,0,0,0,0,0
"50kmE450N425",0,0,0.000372000009519979,0,0,0,0,0,0,0,0.000323999993270263,0,0,0,0,0,0,0,0,0,0,0,0.00686000008136034,0.658999979496002,0.0135319996625185,0,0.019751999527216,0,0.123772002756596,0,0,0,0,0,1.99999994947575e-05,0.155024006962776,0,0,0,0,0.0213440004736185,0,0,0,0,0
"50kmE455N425",0,0.000715999980457127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023999999393709,0,0.00011600000289036,0,0,0.000155999994603917,0.684391975402832,0.0210839994251728,0,0,0,0.163195997476578,0,0,0,0.000544000009540468,0,0.00167200004216284,0.0936160013079643,0,0,0,0,0.0342679992318153,0,0,0,0,0
"50kmE460N425",0,0.00442000012844801,0.00023999999393709,0,0,0,0.000151999993249774,0,0,0,0,0.0312720015645027,0,0,0,0,0,0.000335999997332692,0,0.00095999997574836,0.00180399999953806,0,0.000272000004770234,0.733204007148743,0.0167960003018379,0,0,0,0.129403993487358,0,0,0,1.86264513791079e-17,0,0.000552000012248755,0.0284160003066063,0,0,0,0.000292000011540949,0.0518799982964993,0,0,0,0,0
"50kmE465N425",0,0.0137999998405576,0.00131199997849762,0.00136400002520531,0,0.000228000004426576,0.000427999999374151,0.000108000000182074,0,0.000660000019706786,0.000723999983165413,0.0955279991030693,0,0,0,0,0,0.00192399998195469,0,0.000251999997999519,0.00411200011149049,0,0.00411600014194846,0.67138797044754,0.0386880002915859,0,0,0,0.0677639991044998,0,0,0,0,0,0.000831999990623444,0.0039240000769496,0,0,0,0.00206399988383055,0.0860000029206276,0,0.000192000006791204,0.00459200004115701,0,0
"50kmE470N425",0,0.00528000015765429,0.000948000000789762,0,0,0.00130000000353903,0.000123999998322688,0,0,0.000123999998322688,0.0013399999588728,0.000847999996040016,0,0,0,0,0,0.000207999997655861,0,0,0.000356000004103407,0,0,0.0719159990549088,0.0014519999967888,0,0,0,0.00608400022611022,0,0,0.000483999989228323,0,0,0.000163999997312203,0.000268000003416091,0,0,0,0.000224000003072433,0.00125199998728931,0,0.00144400005228817,0.733435988426208,0,0.172747999429703
"50kmE490N425",0,0.0140479998663068,0.00347999995574355,0,0.0011800000211224,0,0.00015999999595806,0.000364000006811693,0.000211999999010004,0.000108000000182074,0.000112000001536217,0.0186999998986721,0,0,0,0,0,0,0,0,0.027623999863863,0,0,0.16805200278759,0.0407119989395142,0,0,0,0.0132520003244281,0,0.00137199996970594,0,0,0,0.000780000002123415,0.00049200002104044,0.000668000022415072,0,0,0,0.00513199996203184,0,0,0.653352022171021,0,0.0502000004053116
"50kmE495N425",0,0.0210999995470047,0.00260400003753603,0,0,0.000199999994947575,0.00159600004553795,0.000384000013582408,0,0,0.000339999998686835,0.189615994691849,0,0,0,0,0,0,0,0,0.0653320029377937,0,0.000631999981123954,0.458359986543655,0.107023999094963,0,0,0,0.0398439988493919,0,0,0,0,0,0.00387999997474253,0.0275079999119043,0,0,0,0.00299599999561906,0.0785840004682541,0,0,0,0,0
"50kmE500N425",0,0.0149520002305508,0.00155199994333088,0,0,0.00036000000545755,0.000880000006873161,0,0,0,0.00124000001233071,0.405912011861801,0,0,0,0,0,0,0,0,0.084027998149395,0,0.000272000004770234,0.243307992815971,0.195263996720314,0,0,0,0.0319399982690811,0,0,0,0,0,0.00097200000891462,0.0108479997143149,0,0,0,0.000315999990561977,0.00815599970519543,0,0,0,0,0
"50kmE505N425",0,0.0215000007301569,0.00464399997144938,0,0,0.00047999998787418,0.000464000011561438,0.000311999989207834,0,9.99999974737875e-05,0.00116400001570582,0.140903994441032,0,0,0,0,0,0,0,0,0.0637840032577515,0,0.00348399998620152,0.353951990604401,0.280883997678757,0,0,0,0.0458439998328686,0,0,0,0,0,0.00302399997599423,0.0108599998056889,0,0,0,0,0.0685999989509583,0,0,0,0,0
"50kmE510N425",0,0.0313120000064373,0.00846400018781424,0.000176000001374632,0,0.000192000006791204,0.0010039999615401,0.000600000028498471,0.00011600000289036,0.000699999975040555,0.00301599991507828,0.20524799823761,0,0,0,0,0,0.000288000010186806,0,0,0.0858559980988503,0,0.00553999980911613,0.249259993433952,0.316680014133453,0,0,0,0.0488720014691353,0,0,0,0,0,0.0011680000461638,0.00351599999703467,0,0,0,0.00049200002104044,0.0375000014901161,0,0,0,0,0
"50kmE515N425",0,0.0164960008114576,0.00334400008432567,0,0,0,0.000668000022415072,0.00014000000373926,0.000123999998322688,4.80000016978011e-05,0.000288000010186806,0.268904000520706,0,0,0,0,0,0.000211999999010004,0,0,0.0902559980750084,0,0.00631600013002753,0.166656002402306,0.380107998847961,0,0,0,0.0368320010602474,0,0,0,0,0,0.00130000000353903,0.000587999995332211,0.00205600005574524,0,0,0,0.0252320002764463,0,0,0.000432000000728294,0,0
"50kmE520N425",0,0.0308919996023178,0.00641599996015429,0.0013160000089556,0.00308399996720254,0.000255999999353662,0.000236000007134862,0.000623999978415668,0.000807999982498586,0.000636000011581928,0.000387999985832721,0.214460000395775,0,0,0,0.000148000006447546,0,0,0,0,0.0513360016047955,0,0.013944000005722,0.229560002684593,0.266607999801636,0,0,0,0.0354040004312992,0,0,0,0,0,0.000448000006144866,0.00837999954819679,0.00470799999311566,0,0,0.00572799984365702,0.0141719998791814,0,0,0.110448002815247,0,0
"50kmE525N425",0,0.00975999981164932,0.0015760000096634,0.000307999987853691,0.00230400008149445,0,0.000875999976415187,0,0.00187599996570498,0,0,0.0385680012404919,0,0,0,0,0,0,0,0,0.0448039993643761,0,0.00618400005623698,0.249160006642342,0.0561319999396801,0,0,0,0.01893600076437,0,0,0,0,0,0.00125199998728931,0.00148800003807992,0.00125600001774728,0,0,0,0.00791199970990419,0,0,0.508431971073151,0,0.049176000058651
"50kmE405N430",0,0.00213999999687076,0,0,0,0,0.000975999981164932,0,0,0.000136000002385117,0.000127999999676831,0.00328799989074469,0,0,0,0,0,0.00167599995620549,0,0.004935999866575,0.0359760001301765,0,0.0670680031180382,0.0279239993542433,0.00529999984428287,0,0.186716005206108,0,0,0,0.0641880035400391,0.1771399974823,0,0.00909600034356117,0,0.0123519999906421,0,0,0,0,0.0198480002582073,0,0,0.38111200928688,0,0
"50kmE410N430",0,0.00513599999248981,0.000144000005093403,0,0,0.000236000007134862,0,0,0,0,0.000920000020414591,0.00482799997553229,0,0,0,0,0,0,0,0.0122159998863935,0.0423879995942116,0,0.203856006264687,0.0802640020847321,0.0160280000418425,0,0.175375998020172,0,0.000931999995373189,0,0.0742520019412041,0.188040003180504,0,0.0127680003643036,0,0.0272799991071224,0,0,0,0,0.0338159985840321,0,0,0.12151999771595,0,0
"50kmE415N430",0,0.000456000008853152,0,0,0,0,0,0,0,0,0.000207999997655861,0.00332799996249378,0,0,0,0,0,0,0,0.00598799996078014,0.00936399959027767,0,0.129096001386642,0.00677999993786216,0.0015640000347048,0,0.143588006496429,0,0,0,0.299795985221863,0.226216003298759,0,0.103416003286839,0,0.00375599996186793,0,0,0,0,0.0453720018267632,0,0,0.0210720002651215,0,0
"50kmE420N430",0,0.000831999990623444,0.000372000009519979,0,0,0,0.000136000002385117,0,0,0,0.000123999998322688,0.00684799998998642,0,0,0,0,0,0.000723999983165413,0,0.00412000017240644,0.0113639999181032,0,0.0501799993216991,0.081836000084877,0.0173080004751682,0,0.110399998724461,0,0.00167599995620549,0.000103999998827931,0.249423995614052,0.423036009073257,0,0.0131280003115535,0,0.000315999990561977,0,0,0,0.00104400003328919,0.0270279999822378,0,0,0,0,0
"50kmE425N430",0,0.00147200003266335,0.000531999976374209,0.000195999993593432,0,0,0,0,0,0,0.000176000001374632,0.0235360004007816,0,0,0,0,0,0,0,0.0118519999086857,0.0237319990992546,0,0.0989319980144501,0.105871997773647,0.0238760001957417,0,0.186471998691559,0,0.00240799994207919,0,0.080935999751091,0.408152014017105,0,0,0,0.0158680006861687,0,0,0,0.0023439999204129,0.0136439995840192,0,0,0,0,0
"50kmE430N430",0,0.000563999987207353,0,0,0,0,0,0,0,0,0.00149599998258054,0.00239600008353591,0,0,0,0,0,0.000607999972999096,0,0.00570400012657046,0.0134079996496439,0,0.132275998592377,0.163195997476578,0.0203840006142855,0,0.0866120010614395,0,0.00660800002515316,0,0.114160001277924,0.407691985368729,0,0,0,0.0380120016634464,0,0,0,0,0.00688399979844689,0,0,0,0,0
"50kmE435N430",0,0.000487999990582466,0,0,0,0,0.00023999999393709,0,0,0,5.99999984842725e-05,0.00939999986439943,0,0,0,0,0,0,0,0.00220400001853704,0.0198199991136789,0,0.0852119997143745,0.312059998512268,0.0394759997725487,0,0.0328520014882088,0,0.026316000148654,0,0.017807999625802,0.353392004966736,0.00143599999137223,0,0,0.0921360030770302,0,0,0,0.00343600008636713,0.00366399995982647,0,0,0,0,0
"50kmE440N430",0,0,0.000112000001536217,0,0,0,0,0,0,0,0.000631999981123954,0.00011600000289036,0,0,0,0,0,0,0,0,0.00722800008952618,0,0.0362839996814728,0.36829599738121,0.0301879998296499,0,0.0805279985070229,0,0.0149640003219247,0,0.0150640001520514,0.179844006896019,0,0,0.000167999998666346,0.160740002989769,0,0,0,0,0.105835996568203,0,0,0,0,0
"50kmE445N430",0,0.000904000014998019,0,0,0,0.00022000000171829,0,0.00031999999191612,0,0,0.00418000016361475,0,0,0,0,0,0,0.000123999998322688,0,0.000207999997655861,0.000771999999415129,0,0.0226680003106594,0.544636011123657,0.02721600048244,0,0.20218400657177,0,0.0446359999477863,0,0.00505999987944961,0.00870000012218952,0,0,0.000224000003072433,0.123939998447895,0,0,0,0.000224000003072433,0.0137839997187257,0,0,0,0,0
"50kmE450N430",0,0.00138799997512251,0.000315999990561977,0,0,0,0,0,0,1.99999994947575e-05,0,0.00240399991162121,0,0,0,0,0,0.00110800005495548,0,0.000676000025123358,0.00116400001570582,0,0.0077840001322329,0.620011985301971,0.0159000009298325,0,0.0226879995316267,0,0.115503996610641,0,0,0.00372799998149276,0,0,0.00227600010111928,0.162527993321419,0,0,0,0.00182000000495464,0.0406839996576309,0,0,0,0,0
"50kmE455N430",0,0.0017119999974966,0.000144000005093403,0,0,0.000348000001395121,0.000103999998827931,0,0,0.000163999997312203,0.000284000008832663,0.000980000011622906,0,0,0,0,0,0,0,0.00144400005228817,0.00124799995683134,0,0,0.674088001251221,0.0130920000374317,0.000255999999353662,0,0,0.169540002942085,0,0,0,0.00165200000628829,0,0.00095999997574836,0.0803959965705872,0,0,0,0.00552000012248755,0.0480679981410503,0,0,0,0,0
"50kmE460N430",0,0.00521200010553002,0.000531999976374209,0,0,0.000615999975707382,0.00011600000289036,0,0,0,0.000448000006144866,0.0383559986948967,0,0,0,0,0,0.00117199996020645,0,0.000335999997332692,0.0014639999717474,0,0.00144799996633083,0.712988018989563,0.0131959998980165,0,0,0,0.132228001952171,0,0,0,0,0,0.000315999990561977,0.033500000834465,0,0,0,0.00735600013285875,0.0507160015404224,0,0,0,0,0
"50kmE465N430",0,0.00838799960911274,0.00151600001845509,0,0,0,0.000356000004103407,0.000195999993593432,0,0.00109200004953891,0.000456000008853152,0.0731479972600937,0,0,0,0,0,0.00157199997920543,0,0.00011600000289036,0.00409599998965859,0,0.00372399995103478,0.67603600025177,0.064251996576786,0,0,0,0.0579360015690327,0,0,0,0,0,0.000127999999676831,0.00247199996374547,0,0,0,0.0006520000169985,0.101403996348381,0,0,0.0024600001052022,0,0
"50kmE470N430",0,0.00412000017240644,0.000296000012895092,0,0,0,0,0,0,0,0.000600000028498471,0.0149680003523827,0,0,0,0,0,0.000483999989228323,0,0.000547999981790781,0.00121999997645617,0,0,0.158511996269226,0.00518799992278218,0,0,0,0.0141319995746017,0.000539999979082495,0,0,0,0,0,0.000563999987207353,0,0,0,0,0.0074880002066493,0,0,0.697120010852814,0,0.0942199975252151
"50kmE490N430",0,0.016507999971509,0.00551600009202957,0,0.00142400001641363,0.000891999981831759,0.000495999993290752,0.000348000001395121,0,0.000211999999010004,0.00199200003407896,0.0376439988613129,0,0,0,0,0,0.000688000000081956,0,0,0.0252279993146658,0,0.000395999988541007,0.15081200003624,0.0684759989380836,0,0,0,0.00769999995827675,0.000163999997312203,0,0,0,0,0.00213999999687076,0.000224000003072433,0.00557600008323789,0,0,0.00104400003328919,0.016567999497056,0,0,0.653544008731842,0,0.00240799994207919
"50kmE495N430",0,0.0200599990785122,0.0047800000756979,0,0,1.99999994947575e-05,0,0.000300000014249235,0,0.000163999997312203,0.000247999996645376,0.101907998323441,0,0,0,0,0,0,0,0,0.0813800022006035,0,0.000123999998322688,0.521719992160797,0.15081599354744,0,0,0,0.052836000919342,0,0,0,0,0,0.00667200004681945,0.00484000006690621,0,0,0,0.00523599982261658,0.048895999789238,0,0,0,0,0
"50kmE500N430",0,0.0379960015416145,0.00864799972623587,0.000376000010874122,0,0.000875999976415187,0.000368000008165836,0.000620000006165355,0,0.00108800001908094,0.00212799990549684,0.0956759974360466,0,0,0,0,0,0,0,0,0.127056002616882,0,0.000536000006832182,0.293363988399506,0.272644013166428,0,0,0,0.0401359982788563,0,0,0,0,0,0.000660000019706786,0.00115999998524785,0,0,0,0.00172800000291318,0.114940002560616,0,0,0,0,0
"50kmE505N430",0,0.0466159991919994,0.0126120001077652,0,0,0,0.000883999979123473,0.00039999998989515,0.000752000021748245,0.00118400005158037,0.00102800002787262,0.0765680000185966,0,0,0,0,0,0,0,0,0.116567999124527,0,0.00309200002811849,0.195932000875473,0.268287986516953,0,0,0,0.0390440002083778,0,0,0,0,0,0.000547999981790781,0.000448000006144866,0,0,0,0.000663999991957098,0.235372006893158,0,0,0,0,0
"50kmE510N430",0,0.00703600002452731,0.000292000011540949,0,0,0,0.00044000000343658,0,0,0,0.000407999992603436,0.0609880015254021,0,0,0,0,0,0,0,0,0.0663319975137711,0,0.0055120000615716,0.344356000423431,0.26911199092865,0,0,0,0.0486680008471012,0,0,0,0,0,0.000815999985206872,0.000944000028539449,0,0,0,0,0.195096001029015,0,0,0,0,0
"50kmE515N430",0,0.0328480005264282,0.00926399976015091,0,0,0.000296000012895092,0,0.000587999995332211,0,0.00102399999741465,0.00286399992182851,0.0511480011045933,0,0,0,0,0,0,0,0,0.0500559993088245,0,0.021832000464201,0.245723992586136,0.353891998529434,0,0,0,0.0449360013008118,0,0,0,0,0,0.000136000002385117,0.000387999985832721,0,0,0,0.000715999980457127,0.184287995100021,0,0,0,0,0
"50kmE520N430",0,0.020023999735713,0.00510400021448731,0.000180000002728775,0,0.00154399999883026,0.000951999973040074,0.000184000004082918,0,0.000912000017706305,0.00113200000487268,0.0674360021948814,0,0,0,0,0,0,0,0,0.0324079990386963,0,0.00198399997316301,0.504827976226807,0.154872000217438,0,0,0,0.0456640012562275,0,0,0,0,0,0.00122400000691414,0.0111440001055598,0,0,0,0.00255200010724366,0.147855997085571,0,0,0,0,0
"50kmE525N430",0,0.0157159995287657,0.00440400000661612,0,0,0.00102399999741465,0.00318800006061792,0.00114800001028925,0,0.000495999993290752,0.000155999994603917,0.0362920016050339,0,0,0,0,0,0,0,0,0.0666320025920868,0,0.0067119998857379,0.526647984981537,0.164532005786896,0,0,0,0.0452320016920567,0,0,0,0,0,0.000292000011540949,0.00504000019282103,0,0,0,0,0.118340000510216,0,0,0,0,0.00414799991995096
"50kmE530N430",0,0.00175199995283037,0.000468000012915581,0,0.000284000008832663,0,0,0.000243999995291233,0,0,0,0.0272879991680384,0,0,0,0,0,0,0,0,0.0236760005354881,0,0.00389600009657443,0.0933680012822151,0.0370040014386177,0,0,0,0.0141479996964335,0,0,0,0,0,0.000456000008853152,0.00334800011478364,0,0,0,0.000236000007134862,0.00743199978023767,0,0,0,0,0.786400020122528
"50kmE405N435",0,0.00138000003062189,0,0,0,0,0,0,0,0.000163999997312203,0,0.00120399997103959,0,0,0,0,0,0.000904000014998019,0,0.00153600005432963,0.00879599992185831,0,0.00131199997849762,0.000103999998827931,0.00023999999393709,0,0.0360919982194901,0,0,0,0.000368000008165836,0.0307199992239475,0,0,0,0.00159200001507998,0,0,0.00044000000343658,0,0.00119199999608099,0,0,0.711048007011414,0,0.202907994389534
"50kmE410N435",0.000228000004426576,0.0169120002537966,0.000448000006144866,0,0,0.00036000000545755,0.000432000000728294,0,0,0.00112799997441471,0,0.00898000039160252,0,0,0,0,0,0.0006520000169985,0,0.00499599985778332,0.0408560000360012,0,0.102523997426033,0.0489079989492893,0.00737999984994531,0,0.125576004385948,0,0,0,0.0434359982609749,0.0902760028839111,0,0.00267999991774559,0,0.0101039996370673,0,0,0.00107200001366436,0,0.0113479997962713,0,0,0.481703996658325,0,0
"50kmE415N435",0,0.00353999994695187,0.000307999987853691,0,0,0,0.000247999996645376,0,0,0,0.000880000006873161,0.00582000007852912,0,0,0,0,0,0.000395999988541007,0,0.00394400022923946,0.0410640016198158,0,0.227607995271683,0.0626199990510941,0.0114959999918938,0,0.198688000440598,0,0.00126000004820526,0,0.1034279987216,0.11710000038147,0,0.00757999997586012,0,0.0375999994575977,0,0,0,0,0.0107039995491505,0,0,0.165716007351875,0,0
"50kmE420N435",0,0.00216399994678795,0.0006520000169985,0,0,0,0.000108000000182074,0,0,0,0.00124000001233071,0.0017119999974966,0,0,0,0,0,0,0,0.00136400002520531,0.0206160005182028,0,0.123616002500057,0.0111480001360178,0.0124960001558065,0,0.108712002635002,0,0,0,0.260895997285843,0.389883995056152,0,0.00932000018656254,0,0.00758800003677607,0,0,0,0.00101600005291402,0.0415039993822575,0,0,0.0059639997780323,0,0
"50kmE425N435",0,0.000112000001536217,0,0,0,0,0.000563999987207353,0,0,0,0.000855999998748302,0.00162400002591312,0,0,0,0,0,0,0,0.00163199997041374,0.0186880007386208,0,0.115423999726772,0.0149959996342659,0.00428400002419949,0,0.119460001587868,0,0.000132000001030974,0,0.26213601231575,0.41049200296402,0,0.008564000017941,0,0.0107559999451041,0,0,0,0,0.0302799995988607,0,0,0,0,0
"50kmE430N435",0,0.00196400005370378,0.000148000006447546,0,0,0.000112000001536217,0.000136000002385117,0,0,0,0.000788000004831702,0.000904000014998019,0,0,0,0,0,0,0,0.00138399994466454,0.0291680004447699,0,0.122815996408463,0.0361320003867149,0.017408000305295,0,0.190011993050575,0,0.00239600008353591,0,0.0100119998678565,0.445863991975784,0,0,0,0.11956399679184,0,0,0,0,0.0211919993162155,0,0,0,0,0
"50kmE435N435",0,0.00284800003282726,0.000391999987186864,0,0,0.000251999997999519,0,0,0,0,0.000736000016331673,0.0168159995228052,0,0,0,0,0,0,0,0.0138999996706843,0.0357000008225441,0,0.2846400141716,0.0947879999876022,0.02280000038445,0,0.16142800450325,0,0.0107880001887679,0,0.000344000000040978,0.239792004227638,0,0,0,0.0987439975142479,0,0,0,0.00174800003878772,0.0142839998006821,0,0,0,0,0
"50kmE440N435",0,0.000344000000040978,0,0,0,0,0,0,0,0,0.000956000003498048,0.0024840000551194,0,0,0,0,0,0.000176000001374632,0,0.0007999999797903,0.0140399998053908,0,0.151032000780106,0.118568003177643,0.0353839993476868,0.00402799993753433,0.243515998125076,0,0.00175199995283037,0,0.0161799993366003,0.227980002760887,0,0,0,0.0829640030860901,0,0,0,0,0.0997959971427917,0,0,0,0,0
"50kmE445N435",0,0.000888000009581447,0,0,0,0,0,0,0,0,0.00106399995274842,0.00153600005432963,0,0,0,0,0,0.000384000013582408,0,0.000568000017665327,0.00131199997849762,0,0.0835319980978966,0.405200004577637,0.102140001952648,0.000243999995291233,0.20542399585247,0,0.0514039993286133,0,0.00337200006470084,0.000815999985206872,0,0,0.0015640000347048,0.0960600003600121,0,0,0,0.00120000005699694,0.0432920008897781,0,0,0,0,0
